id,title,price,mileage,highlight,overview
25010176.0,2019 Honda Fit LX,"$18,998*",36K miles,,"33 city/40 hwy | 4-cyl, Gas, 1.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
25039735.0,2012 Nissan Frontier SV,"$15,998*",101K miles,,"15 city/20 hwy | 6-cyl, Gas, 4.0L | Rear Wheel Drive | Automatic | 4.5 ft | Black/Gray |  | "
24914932.0,2018 Tesla Model 3 Long Range,"$26,998*",67K miles,,Electric | Rear Wheel Drive | Automatic | Gray/Black |  | 
25052525.0,2018 Toyota RAV4 XLE,Price unavailable*,33K miles,,"23 city/30 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
25397726.0,2021 Mazda Mazda3 Preferred,Price unavailable*,15K miles,,"26 city/35 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Gray/Black |  | "
24679584.0,2018 Tesla Model 3 Long Range,"$25,998*",49K miles,,Electric | Rear Wheel Drive | Automatic | Gray/Black |  | 
24680133.0,2021 Hyundai Kona SE,"$21,998*",19K miles,,"27 city/33 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
25306897.0,2018 BMW 330 I,"$20,998*",52K miles,,"24 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Gray/Black |  | "
24834272.0,2019 Kia Optima LX,"$14,599*",70K miles,,"24 city/33 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Silver/Black |  | "
25276680.0,2017 Ford F150 XLT,Price unavailable*,99K miles,,"17 city/23 hwy | 6-cyl, Gas, 3.5L | Four Wheel Drive | Automatic | White/Gray |  | "
25268093.0,2020 Ford Escape Hybrid SE Sport,"$22,998*",34K miles,,"44 city/37 hwy | 4-cyl, Hybrid, 2.5L | Front Wheel Drive | Automatic | Black/Gray |  | "
25217525.0,2022 Toyota RAV4 LE,"$27,998*",27K miles,,"27 city/34 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Silver/Black |  | "
25515985.0,2017 Honda Pilot EX-L,Price unavailable*,48K miles,"Single Owner
Reported by AutoCheck® View History Report | New Pair of Tires
Replaced 2 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year","19 city/27 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Black/Black |  | "
25040372.0,2016 Nissan Rogue SV,Price unavailable*,96K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Blue/Tan |  | "
25039669.0,2021 Subaru Forester,Price unavailable*,30K miles,,"26 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Green/Gray |  | "
24687529.0,2020 BMW X5 xDrive40i,Price unavailable*,46K miles,,"20 city/26 hwy | 6-cyl, Turbo Gas, 3.0L | All Wheel Drive | Automatic | White/Black |  | "
25009870.0,2019 BMW X7 XDrive50i,Price unavailable*,44K miles,"Low Miles Per Year
Less than 9,000 miles per year | Loaded
Panoramic Sunroof, Seat Massagers, Third Row Seat, A/C Seat(s), Automated Cruise Control | Premium Audio
Harman Kardon Sound","15 city/21 hwy | 8-cyl, Turbo Gas, 4.4L | All Wheel Drive | Automatic | Black/Black |  | "
25317307.0,2017 Ford Explorer XLT,"$17,998*",102K miles,,"16 city/23 hwy | 6-cyl, Gas, 3.5L | Four Wheel Drive | Automatic | Gray/Black |  | "
25516019.0,2016 Volkswagen Tiguan SE,Price unavailable*,71K miles,,"21 city/26 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
25039377.0,2018 Audi A4 Premium,"$20,998*",51K miles,,"27 city/37 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
25222733.0,2019 Toyota Tacoma TRD Off Road,"$36,998*",60K miles,,"18 city/22 hwy | 6-cyl, Gas, 3.5L | Four Wheel Drive | Automatic | Blue/Black |  | "
24912129.0,2021 Ford Escape Hybrid Titanium,Price unavailable*,44K miles,,"4-cyl, , 2.5L | Automatic | Blue/Black |  | "
25306173.0,2018 Toyota RAV4 LE,"$25,998*",7K miles,,"23 city/30 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
25516392.0,2019 Kia Soul +,Price unavailable*,94K miles,,"25 city/30 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
25079468.0,2017 BMW X1 XDrive28i,"$19,998*",48K miles,"Single Owner
Reported by AutoCheck® View History Report | New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year","22 city/31 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
24999946.0,2014 Dodge Challenger SRT-8 SRT8 Core,Price unavailable*,43K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Bluetooth Technology, 20 Inch Plus Wheels, Smart Key, Alloy Wheels, Rear Spoiler","14 city/23 hwy | 8-cyl, Gas, 6.4L | Rear Wheel Drive | Manual 5 Speed | Black/Black |  | "
25306049.0,2022 BMW 228 I Gran Coupe,"$27,998*",35K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Panoramic Sunroof, Navigation System, Apple CarPlay, Heated Steering Wheel, Lane Departure Warning | Manufacturer Warranty
Balance of 4 Years or 50,000 Miles may apply. See store for details Learn More","4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
25305696.0,2013 Ford Focus SE,"$11,599*",87K miles,"Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Parking Sensors, Front Seat Heaters, Bluetooth Technology, Alloy Wheels, Rear Spoiler | Fuel Efficient
26 City / 36 Hwy","26 city/36 hwy | 4-cyl, Gas, 2.0L | Automatic | Silver/Black | None | "
24751022.0,2019 Jeep Cherokee Latitude,"$16,998*",74K miles,"Single Owner
Reported by AutoCheck® View History Report | New Pair of Tires
Replaced 2 tires to meet our standards | The Basics
Apple CarPlay, Rear View Camera, Bluetooth Technology, Alloy Wheels, Cloth Seats","22 city/31 hwy | 4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | White/Black |  | "
25281928.0,2015 BMW 328 I,Price unavailable*,57K miles,"Cosmetic photos available
Not yet available on all cars
Take a closer look at the interior and exterior condition of this car. See Photos | Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year","23 city/35 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
25306931.0,2021 Ram 1500 Limited,Price unavailable*,24K miles,"Single Owner
Reported by AutoCheck® View History Report | New Tires
Replaced 4 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year","21 city | 6-cyl, Turbo Diesel, 3.0L | Four Wheel Drive | Automatic | 5.5 ft | Black/Black |  | "
25516128.0,2021 Toyota Prius LE,"$24,998*",33K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Automated Cruise Control, Apple CarPlay, Lane Departure Warning, Parking Sensors, Blind Spot Monitor | Manufacturer Warranty
Balance of 3 Years or 36,000 Miles may apply. See store for details Learn More","54 city/50 hwy | 4-cyl, Hybrid, 1.8L | Front Wheel Drive | Automatic | Black/Tan |  | "
25316581.0,2013 Volkswagen GTI 2.0T,Price unavailable*,88K miles,"Single Owner
Reported by AutoCheck® View History Report | New Pair of Tires
Replaced 2 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year","24 city/33 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black | None | "
25039692.0,2017 Volkswagen Jetta S,"$13,998*",63K miles,"Low Miles Per Year
Less than 9,000 miles per year | The Basics
Rear View Camera, Turbo charged engine, Bluetooth Technology, Cloth Seats, Cruise Control | Fuel Efficient
28 City / 38 Hwy","28 city/38 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Blue/Gray |  | "
25305994.0,2018 Volkswagen Tiguan SE,Price unavailable*,52K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Panoramic Sunroof, Third Row Seat, Apple CarPlay, Leatherette Seats, Blind Spot Monitor","22 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | White/Gray |  | "
25079220.0,2022 Toyota Prius LE,"$25,998*",22K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Automated Cruise Control, Apple CarPlay, Lane Departure Warning, Parking Sensors, Blind Spot Monitor | Manufacturer Warranty
Balance of 3 Years or 36,000 Miles may apply. See store for details Learn More","4-cyl, Hybrid, 1.8L | Front Wheel Drive | Automatic | Gray/Black |  | "
25344309.0,2014 Mercedes-Benz C250 Sport,"$16,998*",41K miles,"Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Sunroof(s), Leatherette Seats, Turbo charged engine, Bluetooth Technology, Smart Key | Optional MaxCare® plan
Coverage up to 125000 odometer miles or 60 months Learn More","22 city/31 hwy | 4-cyl, Turbo Gas, 1.8L | Rear Wheel Drive | Automatic | White/Black |  | "
25011144.0,2022 Mazda CX-30 Preferred,"$24,998*",8K miles,"Single Owner
Reported by AutoCheck® View History Report | New Pair of Tires
Replaced 2 tires to meet our standards | Low Mileage
Under 20,000 Miles","24 city/31 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | White/Black |  | "
25316587.0,2020 Hyundai Kona Limited,Price unavailable*,23K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Leather Seats, Sunroof(s), Apple CarPlay, Lane Departure Warning, Blind Spot Monitor","28 city/32 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | Gray/Black | None | "
25362851.0,2018 Mitsubishi Outlander Plug in Hybrid SEL,"$19,998*",57K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
4WD/AWD, Leather Seats, Apple CarPlay, Blind Spot Monitor, Rear View Camera | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 60 months Learn More","4-cyl, Plug-in Hybrid, 2.0L | Four Wheel Drive | Automatic | Red/Brown |  | "
24761391.0,2019 Kia Niro Plug in Hybrid LX,"$23,998*",20K miles,"Low Mileage
Under 20,000 Miles | Well-Equipped
Automated Cruise Control, Apple CarPlay, Lane Departure Warning, Rear View Camera, Bluetooth Technology | Manufacturer Warranty
Balance of 5 Years or 60,000 Miles may apply. See store for details Learn More","4-cyl, Plug-in Hybrid, 1.6L | Front Wheel Drive | Automatic | Gray/Gray |  | "
24499296.0,2021 Volkswagen ID.4 EV Pro,Price unavailable*,16K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Well-Equipped
Automated Cruise Control, Apple CarPlay, Heated Steering Wheel, Lane Departure Warning, Parking Sensors",Electric | Rear Wheel Drive | Automatic | White/Black |  | 
25306180.0,2018 Audi A5 Premium Plus,"$23,998*",57K miles,"Loaded
Panoramic Sunroof, 4WD/AWD, Leather Seats, Navigation System, Apple CarPlay | Premium Audio
Bang & Olufsen Audio | Optional MaxCare® plan
Coverage up to 125000 odometer miles or 60 months Learn More","24 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Brown |  | "
25516371.0,2018 BMW 320 I,"$20,998*",30K miles,"Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Leather Seats, Sunroof(s), Leatherette Seats, Run Flat Tires, Blind Spot Monitor | Optional MaxCare® plan
Coverage up to 125000 odometer miles or 60 months Learn More","24 city/35 hwy | 4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | Silver/Black |  | "
25011275.0,2020 Honda Civic LX,"$20,998*",53K miles,"Single Owner
Reported by AutoCheck® View History Report | Well-Equipped
Automated Cruise Control, Lane Departure Warning, Rear View Camera, Remote Start, Bluetooth Technology | Fuel Efficient
30 City / 38 Hwy","30 city/38 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Black/Black |  | "
25217653.0,2021 BMW 330 Plug In Hybrid e,"$31,998*",26K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Navigation System, Sunroof(s), Apple CarPlay, Parking Sensors, Leatherette Seats","4-cyl, , 2.0L | Automatic | White/Tan |  | "
25305958.0,2013 Mercedes-Benz C250 Sport,"$14,998*",66K miles,"New Pair of Tires
Replaced 2 tires to meet our standards | Low Miles Per Year
Less than 9,000 miles per year | Well-Equipped
Sunroof(s), Leatherette Seats, Front Seat Heaters, Turbo charged engine, Harman Kardon Sound","21 city/31 hwy | 4-cyl, Turbo Gas, 1.8L | Rear Wheel Drive | Automatic | Gray/Black | None | "
24964723.0,2020 Jeep Wrangler Unlimited Sahara Altitude,"$36,998*",34K miles,"Low Miles Per Year
Less than 9,000 miles per year | Loaded
Hard Top, 4WD/AWD, Navigation System, Apple CarPlay, Running Boards | Optional MaxCare® plan
Coverage up to 150000 odometer miles or 60 months Learn More","17 city/23 hwy | 6-cyl, Gas, 3.6L | Automatic | Black/Black |  | "
24713408.0,2022 Honda Odyssey Elite,"$40,998*",20K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Loaded
Rear Entertainment System, Third Row Seat, A/C Seat(s), Automated Cruise Control, Leather Seats","6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Black/Black |  | "
24165874.0,2016 Jeep Grand Cherokee SRT,"$37,998*",113K miles,"New Tires
Replaced 4 tires to meet our standards | Loaded
Panoramic Sunroof, A/C Seat(s), Automated Cruise Control, 4WD/AWD, Navigation System | Premium Audio
Harman Kardon Sound","13 city/19 hwy | 8-cyl, Gas, 6.4L | Four Wheel Drive | Automatic | Red/Black |  | "
24914218.0,2021 Volkswagen Atlas S,"$24,998*",45K miles,"Single Owner
Reported by AutoCheck® View History Report | New Pair of Tires
Replaced 2 tires to meet our standards | The Basics
Third Row Seat, Apple CarPlay, Blind Spot Monitor, Rear View Camera, Turbo charged engine","21 city/24 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | White/Gray |  | "
23973694.0,2023 Toyota bZ4X Limited,Price unavailable*,1K miles,"Low Mileage
Under 20,000 Miles | Loaded
A/C Seat(s), Automated Cruise Control, Skylight(s), Apple CarPlay, Heated Steering Wheel | Manufacturer Warranty
Balance of 3 Years or 36,000 Miles may apply. See store for details Learn More",Electric | Front Wheel Drive | Automatic | White/Black |  | 
25379188.0,2022 Toyota Corolla SE,"$23,998*",10K miles,"Single Owner
Reported by AutoCheck® View History Report | Low Mileage
Under 20,000 Miles | Loaded
Automated Cruise Control, Apple CarPlay, Lane Departure Warning, Rear View Camera, Bluetooth Technology","31 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | White/Black |  | "
25316558.0,2018 Audi Q5 Premium,"$21,998*",57K miles,,"23 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Gray/Black |  | "
25010904.0,2016 Chevrolet Malibu LS,"$12,998*",110K miles,,"27 city/37 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Automatic | Silver/Black |  | "
24680804.0,2019 Land Rover Range Rover Sport SE,"$42,998*",45K miles,,"22 city/28 hwy | 6-cyl, , 3.0L | Four Wheel Drive | Automatic | White/Brown |  | "
25306828.0,2022 BMW X3 XDrive30i,"$30,998*",43K miles,,"4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
25317282.0,2020 Honda Civic Sport,"$22,998*",60K miles,,"29 city/37 hwy | 4-cyl, Turbo Gas, 1.5L | Front Wheel Drive | Manual 5 Speed | Pearl/Black |  | "
24519840.0,2018 Chrysler Pacifica L,Price unavailable*,43K miles,,"18 city/28 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | White/Gray |  | "
25317450.0,2021 Subaru Crosstrek Limited,"$28,998*",12K miles,,"27 city/34 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Pearl/Black |  | "
25010871.0,2013 Subaru Outback 2.5I Premium,"$16,998*",78K miles,,"24 city/30 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Blue/Gray |  | "
25121278.0,2017 Porsche Macan,"$29,998*",46K miles,,"20 city/25 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Gray/Black |  | "
22025469.0,2016 Nissan Titan XD PRO-4X,"$34,998*",67K miles,,"8-cyl, Turbo Diesel, 5.0L | Four Wheel Drive | Automatic | Black/Black |  | "
25078522.0,2012 Toyota Sienna LE,Price unavailable*,82K miles,,"18 city/24 hwy | 6-cyl, Gas, 3.5L | Front Wheel Drive | Automatic | Black/Tan |  | "
25306545.0,2013 Mercedes-Benz C250 Luxury,"$15,998*",68K miles,,"21 city/31 hwy | 4-cyl, Turbo Gas, 1.8L | Rear Wheel Drive | Automatic | Black/Black |  | "
25316292.0,2018 Subaru Forester 2.5I Premium,"$18,998*",88K miles,,"26 city/32 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Blue/Gray |  | "
24915626.0,2017 Subaru Forester 2.5I,Price unavailable*,63K miles,,"26 city/32 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Silver/Gray |  | "
24935539.0,2018 Volkswagen Beetle S,Price unavailable*,33K miles,,"26 city/33 hwy | 4-cyl, Turbo Gas, 2.0L | Front Wheel Drive | Automatic | Blue/Black |  | "
25351722.0,2023 Toyota Camry SE,"$26,998*",15K miles,,"4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | White/Black |  | "
25079747.0,2022 Mazda CX-30 Select,"$24,998*",13K miles,,"24 city/31 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | White/Black |  | "
24965919.0,2021 Subaru Crosstrek PHEV,"$29,998*",29K miles,,"4-cyl, Plug-in Hybrid, 2.0L | All Wheel Drive | Automatic | White/Gray |  | "
25078682.0,2015 Kia Soul,"$10,998*",96K miles,,"24 city/30 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Manual 5 Speed | Gray/Black |  | "
25276695.0,2020 Ford Escape Hybrid SE Sport,"$26,998*",29K miles,,"43 city/37 hwy | 4-cyl, Hybrid, 2.5L | All Wheel Drive | Automatic | Tan/Tan |  | "
25010921.0,2020 Volkswagen Jetta S,"$16,998*",29K miles,,"30 city/40 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Gray/Black |  | "
25011167.0,2018 Nissan Rogue Sport S,"$15,998*",57K miles,,"25 city/32 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
24719318.0,2020 Jaguar F-Pace 25t Premium,Price unavailable*,18K miles,,"22 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
25515920.0,2016 Mini Cooper Countryman S,"$16,998*",48K miles,,"26 city/32 hwy | 4-cyl, Turbo Gas, 1.6L | Front Wheel Drive | Automatic | Blue/Black |  | "
25515977.0,2023 Volkswagen Atlas SEL R-Line Black,Price unavailable*,9K miles,,"6-cyl, Gas, 3.6L | All Wheel Drive | Automatic | Gray/Gray |  | "
25040220.0,2021 Mazda CX-5 Touring,Price unavailable*,32K miles,,"25 city/31 hwy | 4-cyl, Gas, 2.5L | Front Wheel Drive | Automatic | Black/Black |  | "
25305862.0,2018 Subaru Forester 2.0XT Premium,"$23,998*",51K miles,,"23 city/27 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Silver/Black |  | "
25040360.0,2020 Chrysler Pacifica Touring L,"$29,998*",19K miles,,"19 city/28 hwy | 6-cyl, Gas, 3.6L | Front Wheel Drive | Automatic | White/Black |  | "
25371150.0,2014 Mazda CX-5 Sport,"$14,998*",75K miles,,"26 city/32 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
24863209.0,2020 Hyundai Veloster Premium,"$18,998*",33K miles,,"27 city/34 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Gray/Black |  | "
24999184.0,2022 Ram 2500 Tradesman,"$39,998*",17K miles,,"8-cyl, Gas, 6.4L | Rear Wheel Drive | Automatic | Black/Black |  | "
25317378.0,2020 Hyundai Accent SE,Price unavailable*,26K miles,,"33 city/41 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | White/Black |  | "
24915336.0,2020 Hyundai Venue SEL,"$18,998*",23K miles,,"30 city/34 hwy | 4-cyl, Gas, 1.6L | Front Wheel Drive | Automatic | Black/Black |  | "
25224295.0,2018 Dodge Challenger SXT Plus,Price unavailable*,18K miles,,"19 city/30 hwy | 6-cyl, Gas, 3.6L | Rear Wheel Drive | Automatic | Silver/Black |  | "
25516141.0,2021 Subaru Outback Touring XT,"$33,998*",11K miles,,"4-cyl, Turbo Gas, 2.4L | All Wheel Drive | Automatic | Gray/Brown |  | "
25306711.0,2014 Mazda Mazda3 I Sport,"$14,998*",58K miles,,"30 city/40 hwy | 4-cyl, Gas, 2.0L | Front Wheel Drive | Automatic | Silver/Black |  | "
25040308.0,2021 Ford F150 Lariat,Price unavailable*,29K miles,,"16 city/22 hwy | 6-cyl, Turbo Hybrid, 3.5L | Four Wheel Drive | Automatic | Gray/Black |  | "
25078925.0,2023 Acura MDX SH-AWD Technology,Price unavailable*,8K miles,,"19 city/25 hwy | 6-cyl, Gas, 3.5L | All Wheel Drive | Automatic | White/Black |  | "
25397557.0,2021 Volvo XC40 T5 R-Design,Price unavailable*,24K miles,,"22 city/30 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | Black/Black |  | "
25317571.0,2018 Audi A4 Premium Plus,"$23,998*",43K miles,,"24 city/34 hwy | 4-cyl, Turbo Gas, 2.0L | All Wheel Drive | Automatic | White/Brown |  | "
24999364.0,2020 Kia Sportage LX,"$17,998*",60K miles,,"4-cyl, Gas, 2.4L | Front Wheel Drive | Automatic | Silver/Black |  | "
25182455.0,2023 Kia Niro EX Touring,"$29,998*",5K miles,,"4-cyl, Hybrid, 1.6L | Front Wheel Drive | Automatic | White/Black |  | "
25379331.0,2021 Nissan NV 2500 SV,Price unavailable*,25K miles,,"6-cyl, Gas, 4.0L | Rear Wheel Drive | Automatic | White/Gray |  | "
24816484.0,2021 Ram 1500 Bighorn,Price unavailable*,36K miles,,"21 hwy | 8-cyl, Gas, 5.7L | Four Wheel Drive | Automatic | 6 ft | Green/Gray |  | "
24826110.0,2021 Mercedes-Benz GLC300,Price unavailable*,20K miles,,"4-cyl, Turbo Gas, 2.0L | Rear Wheel Drive | Automatic | White/Black |  | "
25229600.0,2015 Subaru Outback Premium,Price unavailable*,66K miles,,"25 city/33 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | Green/Gray |  | "
25217557.0,2022 Toyota RAV4 LE,"$28,998*",33K miles,,"27 city/34 hwy | 4-cyl, Gas, 2.5L | All Wheel Drive | Automatic | White/Black |  | "
25305698.0,2019 Volkswagen Jetta S,"$14,998*",61K miles,,"30 city/40 hwy | 4-cyl, Turbo Gas, 1.4L | Front Wheel Drive | Automatic | Silver/Black |  | "
